都道府県名	資料種別	元のTSVファイル名	input_file	graph	output_file	json_file	保存されていたフォルダ名
北海道	事業者資料	relation_hokkaido.tsv	20240920 “再生可能エネルギー×地域共生”の_br_フラッグシップ拠点「TENOHA松前」オープン｜GREEN MAGAZINE（東急不動産ウェブサイト）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00034	Hokkaido_00034.trig	.\output\json\Hokkaido_00034.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	報道	relation_hokkaido.tsv	20240925 北海道新聞デジタル（松前観光　デジタル地図で　松前高生、札幌大生が制作　飲食店取材　お薦めポイント記す）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00035	Hokkaido_00035.trig	.\output\json\Hokkaido_00035.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250120 北海道新聞デジタル（松前沖の風車　VRで景観紹介　町、建設前に専用サイト開設）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00036	Hokkaido_00036.trig	.\output\json\Hokkaido_00036.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250211 北海道新聞 道南版（「松前再エネ電力」4月設立　町と東急不動産　32年売電開始　町内に安く提供目指す）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00037	Hokkaido_00037.trig	.\output\json\Hokkaido_00037.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250402 北海道新聞デジタル（釧路メガソーラー予定地、一部建設断念へ　オジロワシ営巣地付近）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00038	Hokkaido_00038.trig	.\output\json\Hokkaido_00038.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250409 北海道新聞デジタル（太陽光発電工事規制、環境省事務所に要望　釧路の共産市議団）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00039	Hokkaido_00039.trig	.\output\json\Hokkaido_00039.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250410 北海道新聞デジタル（釧路市議らオジロワシの巣確認　メガソーラー建設予定地　抱卵中の希少種に驚き）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00040	Hokkaido_00040.trig	.\output\json\Hokkaido_00040.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250415 北海道新聞デジタル（環境省から釧路市に出向の篠崎さん　パイプ生かし環境保全・条例化へ協力）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00041	Hokkaido_00041.trig	.\output\json\Hokkaido_00041.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250418 北海道新聞デジタル（【独自】釧路・メガソーラー建設　別の予定地も立ち入り禁止通告　市教委）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00042	Hokkaido_00042.trig	.\output\json\Hokkaido_00042.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250428 北海道新聞デジタル（釧路湿原周辺メガソーラー　市民団体など見直し要望）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00043	Hokkaido_00043.trig	.\output\json\Hokkaido_00043.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250525 朝日新聞デジタル（釧路湿原の太陽光発電　事業者が中止意向　オジロワシ営巣影響回避）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00044	Hokkaido_00044.trig	.\output\json\Hokkaido_00044.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250528 北海道新聞デジタル（松前沖風力　町民が質疑　町、各地で住民説明会）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00045	Hokkaido_00045.trig	.\output\json\Hokkaido_00045.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250529 北海道新聞デジタル（松前の10公共施設、再エネ電力に　6月から　町内からも一部供給）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00046	Hokkaido_00046.trig	.\output\json\Hokkaido_00046.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250623 北海道新聞デジタル（風力発電固定資産税　17年間で9.7億円試算　余市町長が答弁）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00047	Hokkaido_00047.trig	.\output\json\Hokkaido_00047.trig.json	後志地域　風力発電事業\古平・余市ＷＦ（関西電力）\報道関係
北海道	報道	relation_hokkaido.tsv	20250625 北海道新聞デジタル（大型洋上風力に現実味　松前・檜山沖再エネ促進区域指定へ　沿岸自治体歓迎の声）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00048	Hokkaido_00048.trig	.\output\json\Hokkaido_00048.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250625 北海道新聞デジタル（松前・檜山沖「促進区域」8月指定へ　洋上風力、26年春にも事業者公募）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00049	Hokkaido_00049.trig	.\output\json\Hokkaido_00049.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250804 北海道新聞デジタル（太陽光発電　釧路市が指導を　管内市民団体が要望書）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00050	Hokkaido_00050.trig	.\output\json\Hokkaido_00050.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250807 北海道新聞デジタル（松前町の最新求人情報、LINEやHPで　テノハに「JOBステーション」開設）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00051	Hokkaido_00051.trig	.\output\json\Hokkaido_00051.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250815 北海道新聞デジタル（太陽光発電所による住宅の浸水懸念　予定地隣接の住民、釧路市長に要望）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00052	Hokkaido_00052.trig	.\output\json\Hokkaido_00052.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250818 北海道新聞デジタル（再エネ電力、松前町民と共に　会社創立記念しイベント）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00053	Hokkaido_00053.trig	.\output\json\Hokkaido_00053.trig.json	リエネ松前風力発電所\報道関係（松前）
北海道	報道	relation_hokkaido.tsv	20250820 北海道新聞デジタル（再エネ「自然と共生を」　北大教授と釧路市職員がトーク）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00054	Hokkaido_00054.trig	.\output\json\Hokkaido_00054.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250822 北海道新聞デジタル（太陽光発電所建設　事業者「中止応じられない」　釧路市議の要請文に回答）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00055	Hokkaido_00055.trig	.\output\json\Hokkaido_00055.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250825 北海道新聞デジタル（【独自】釧路湿原メガソーラー工事「タンチョウ滅失を危惧」　市教委が国に意見書　文化庁、26日にも見解）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00056	Hokkaido_00056.trig	.\output\json\Hokkaido_00056.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250826 北海道新聞デジタル（釧路湿原メガソーラー「天然記念物への影響確認が適当」　文科相、釧路市教委に回答）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00057	Hokkaido_00057.trig	.\output\json\Hokkaido_00057.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250827 北海道新聞デジタル（釧路湿原メガソーラー計画　文化庁見解に歓迎と困惑　環境団体「保護につながる」／工事業者「きちんと手続き」）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00058	Hokkaido_00058.trig	.\output\json\Hokkaido_00058.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250828 北海道新聞デジタル（太陽光発電規制、事業中止でも要届け出　釧路市、パブコメ公表）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00059	Hokkaido_00059.trig	.\output\json\Hokkaido_00059.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250829 北海道新聞デジタル（釧路湿原周辺のメガソーラー計画　環境省が職員派遣　対応策を検討）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00060	Hokkaido_00060.trig	.\output\json\Hokkaido_00060.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250901 北海道新聞デジタル（釧路市長、環境省職員と意見交換　湿原周辺にメガソーラー計画　法改正求める）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00061	Hokkaido_00061.trig	.\output\json\Hokkaido_00061.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250908 朝日新聞（現場へ！逆風 風力発電（１）再エネと地域共生どうなる　「そんなに必要なら東京に風車つくれば」）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00062	Hokkaido_00062.trig	.\output\json\Hokkaido_00062.trig.json	.
北海道	報道	relation_hokkaido.tsv	20250909 北海道新聞デジタル（釧路メガソーラー、事業継続強調　大阪の事業者　植林、タンチョウ保護柵設置へ）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00063	Hokkaido_00063.trig	.\output\json\Hokkaido_00063.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250909 北海道新聞デジタル（釧路湿原周辺メガソーラー　市、事業者提出書類の偽装黙認　提出日と日付相違）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00064	Hokkaido_00064.trig	.\output\json\Hokkaido_00064.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250909 北海道新聞デジタル（釧路湿原周辺メガソーラー、自民議連が視察　事業者、専門家と面会　設置規制強化へ）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00065	Hokkaido_00065.trig	.\output\json\Hokkaido_00065.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250909 朝日新聞（現場へ！逆風 風力発電（２）ブナの楽園脅かす風力発電開発　国策でも「賛成できない」理由）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00066	Hokkaido_00066.trig	.\output\json\Hokkaido_00066.trig.json	.
北海道	報道	relation_hokkaido.tsv	20250910 朝日新聞（現場へ！逆風 風力発電（３）脱炭素が「自然破壊」のジレンマ　環境NGOが問題視する計画）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00067	Hokkaido_00067.trig	.\output\json\Hokkaido_00067.trig.json	.
北海道	報道	relation_hokkaido.tsv	20250911 北海道新聞デジタル（【独自】鶴居村、タンチョウ景観保護へ民有地購入　釧路でメガソーラー建設、大阪の業者が一時計画）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00068	Hokkaido_00068.trig	.\output\json\Hokkaido_00068.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250911 北海道新聞デジタル（タンチョウ舞う景観守れ　鶴居村が寄付金受け付け開始　太陽光発電所計画浮上の民有地購入に活用）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00069	Hokkaido_00069.trig	.\output\json\Hokkaido_00069.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250911 北海道新聞デジタル（国立公園隣接地のメガソーラーに規制を　標茶町、環境省へ法整備要請）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00070	Hokkaido_00070.trig	.\output\json\Hokkaido_00070.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250911 朝日新聞（現場へ！逆風 風力発電（４）事前に警告もバードストライク止まらず　「野放図な開発」歯止めは）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00071	Hokkaido_00071.trig	.\output\json\Hokkaido_00071.trig.json	.
北海道	報道	relation_hokkaido.tsv	20250912 朝日新聞（現場へ！逆風 風力発電（５）「お飾り」「情報提供」ゾーニングの行方　何を残すか次代への選択）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00072	Hokkaido_00072.trig	.\output\json\Hokkaido_00072.trig.json	.
北海道	報道	relation_hokkaido.tsv	20250917 北海道新聞デジタル（原野は急に姿を変えた―。どうなる釧路湿原周辺メガソーラー建設　国会議員や官庁巻き込む騒動に　自然との共存課題）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00073	Hokkaido_00073.trig	.\output\json\Hokkaido_00073.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250917 北海道新聞デジタル（釧路のメガソーラー事業者、工事を一時中断　申請より多く伐採した0.5ヘクタールに植林、11月にも再開）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00074	Hokkaido_00074.trig	.\output\json\Hokkaido_00074.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250917 北海道新聞デジタル（釧路湿原周辺メガソーラー　事業者、届け出せずに盛り土工事　北海道も4カ月把握できず）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00075	Hokkaido_00075.trig	.\output\json\Hokkaido_00075.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250926 北海道新聞デジタル（メガソーラー予定地視察　立憲衆院議員ら「自然破壊されショック」）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00076	Hokkaido_00076.trig	.\output\json\Hokkaido_00076.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20250930 北海道新聞デジタル（【独自】釧路市の天然記念物キタサンショウウオ調査「不十分」　市教委、湿原メガソーラーに再調査要請へ）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00077	Hokkaido_00077.trig	.\output\json\Hokkaido_00077.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251001 北海道新聞デジタル（釧路市、メガソーラー許可制に　規制条例が施行　市長「建設の歯止めに」）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00078	Hokkaido_00078.trig	.\output\json\Hokkaido_00078.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251010 北海道新聞デジタル（釧路湿原メガソーラー事業者、土壌汚染対策法にも違反か　届け出、半年以上提出せず）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00079	Hokkaido_00079.trig	.\output\json\Hokkaido_00079.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251014 北海道新聞デジタル（希少種保護、違反行為に罰則案　環境省が法改正巡り初の検討会　釧路湿原メガソーラー問題受け）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00080	Hokkaido_00080.trig	.\output\json\Hokkaido_00080.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251015 北海道新聞デジタル（太陽光の2割、外資参入　釧路湿原予定地、シンガポール系に売却）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00081	Hokkaido_00081.trig	.\output\json\Hokkaido_00081.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251015 北海道新聞デジタル（釧路湿原メガソーラー「速やかに工事進めたい」　大阪の事業者、市と協議）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00082	Hokkaido_00082.trig	.\output\json\Hokkaido_00082.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251020 北海道新聞デジタル（釧路の市街化調整区域ほぼ全域でタンチョウなど生息確認　猛禽類医学研究所が市長に報告）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00083	Hokkaido_00083.trig	.\output\json\Hokkaido_00083.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251023 北海道新聞デジタル（釧路湿原メガソーラー「なぜ中止命令出さない」　登山家・野口さん講演）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00084	Hokkaido_00084.trig	.\output\json\Hokkaido_00084.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251024 北海道新聞デジタル（メガソーラー乱立阻止へ土地購入　釧路自然保護協会などが寄付金募集）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00085	Hokkaido_00085.trig	.\output\json\Hokkaido_00085.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251028 北海道新聞デジタル（釧路湿原メガソーラー　北海道、事業者に工事中断継続を指導　土壌調査終了まで）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00086	Hokkaido_00086.trig	.\output\json\Hokkaido_00086.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251028 北海道新聞デジタル（釧路湿原太陽光の盛り土工事、北海道に再調査要請を　市長に市議）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00087	Hokkaido_00087.trig	.\output\json\Hokkaido_00087.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251030 北海道新聞デジタル（釧路湿原国立公園を拡張へ　環境省が検討　メガソーラー建設抑止で）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00088	Hokkaido_00088.trig	.\output\json\Hokkaido_00088.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251030 東洋経済オンライン（著名人のSNS発信で批判広がった北海道･釧路のメガソーラー､｢新たな規制条例施行｣も問題が解決しない複雑な事情）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00089	Hokkaido_00089.trig	.\output\json\Hokkaido_00089.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251031 北海道新聞デジタル（釧路の自然環境保全　ふるさと納税で支援）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00090	Hokkaido_00090.trig	.\output\json\Hokkaido_00090.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251031 北海道新聞デジタル（釧路市政運営　賛否相半ば　市議会5会派代表に聞く＜鶴間市長就任1年＞）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00091	Hokkaido_00091.trig	.\output\json\Hokkaido_00091.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251120 北海道新聞デジタル（釧路湿原メガソーラー　北海道、土壌汚染調査計画を受理せず　事業者に再提出求める）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00092	Hokkaido_00092.trig	.\output\json\Hokkaido_00092.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251205 北海道新聞デジタル（釧路・昭和メガソーラー　事業者、地元町内会に「協力金」支払い提示　「建設反対」受領拒否方針）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00093	Hokkaido_00093.trig	.\output\json\Hokkaido_00093.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251211 北海道新聞デジタル（釧路湿原メガソーラー　中止求め署名17万人分　自然保護協会など北海道に提出）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00094	Hokkaido_00094.trig	.\output\json\Hokkaido_00094.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251218 北海道新聞デジタル（釧路出資の再エネ会社を　市の協議会初会合　太陽光促進候補地も示す）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00095	Hokkaido_00095.trig	.\output\json\Hokkaido_00095.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251220 北海道新聞デジタル（釧路・大楽毛太陽光、事業者「月内にも着工」　タンチョウ懸念し住民反対）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00096	Hokkaido_00096.trig	.\output\json\Hokkaido_00096.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20251222 北海道新聞デジタル（釧路・昭和のメガソーラー着工　日本エコロジー、市の再調査要請に応じず）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00097	Hokkaido_00097.trig	.\output\json\Hokkaido_00097.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20260204 北海道新聞デジタル（再生可能エネルギー　地域とどう調和＜水曜討論＞）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00098	Hokkaido_00098.trig	.\output\json\Hokkaido_00098.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20260209 北海道新聞デジタル（東京の太陽光発電事業者、釧路市に建設前の協議申請　条例施行後初）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00099	Hokkaido_00099.trig	.\output\json\Hokkaido_00099.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20260220 北海道新聞デジタル（釧路市、環境保全推進へ6地域選定　生物多様性戦略の素案公表）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00100	Hokkaido_00100.trig	.\output\json\Hokkaido_00100.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20260305 北海道新聞デジタル（釧路のメガソーラー、隣接国有地に無断侵入　除雪車両通行へ板設置）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00101	Hokkaido_00101.trig	.\output\json\Hokkaido_00101.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20260310 北海道新聞デジタル（釧路市、太陽光発電規制条例を改正へ　パネル廃棄の保証金と質権設定を義務化）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00102	Hokkaido_00102.trig	.\output\json\Hokkaido_00102.trig.json	釧路太陽光発電事例調査\報道関係
北海道	報道	relation_hokkaido.tsv	20260319 北海道新聞デジタル（釧路のメガソーラー予定地　北海道が調査命令　基準超の有害物質、7月までに詳細調査求める）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00103	Hokkaido_00103.trig	.\output\json\Hokkaido_00103.trig.json	釧路太陽光発電事例調査\報道関係
北海道	行政資料	relation_hokkaido.tsv	210318 （仮称）北海道小樽余市風力発電所環境影響評価方法書に係る知事意見.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00104	Hokkaido_00104.trig	.\output\json\Hokkaido_00104.trig.json	後志地域　風力発電事業\小樽余市風力発電所（双日）\環境影響評価関連
北海道	行政資料	relation_hokkaido.tsv	matsumae_iken.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00105	Hokkaido_00105.trig	.\output\json\Hokkaido_00105.trig.json	リエネ松前風力発電所\平成24年8月17日知事意見（リエネ松前風力_準備書）
北海道	事業者資料	relation_hokkaido.tsv	ReENE ウィンドファーム松前 ウェブサイト.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00106	Hokkaido_00106.trig	.\output\json\Hokkaido_00106.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	Web記事	relation_hokkaido.tsv	ふるさとチョイス：あなたの寄附が自然を守る、未来へつなぐ　釧路湿原等自然環境保全支援 【返礼品なし】1000円～ shizen01var - 北海道釧路市.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00107	Hokkaido_00107.trig	.\output\json\Hokkaido_00107.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	Web記事	relation_hokkaido.tsv	ピーク・エイド：20251023　釧路にてトークイベント開催 (1).pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00108	Hokkaido_00108.trig	.\output\json\Hokkaido_00108.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	Web記事	relation_hokkaido.tsv	ピーク・エイド：20251023　釧路にてトークイベント開催.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00109	Hokkaido_00109.trig	.\output\json\Hokkaido_00109.trig.json	釧路太陽光発電事例調査\関連団体情報
北海道	事業者資料	relation_hokkaido.tsv	リエネ松前風力発電所 - ReENE - 東急不動産の再生可能エネルギー事業[リエネ].pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00110	Hokkaido_00110.trig	.\output\json\Hokkaido_00110.trig.json	リエネ松前風力発電所\松前町・東急不動産ウェブサイト（松前）
北海道	議会会議録	relation_hokkaido.tsv	仁木町議会　令和5年12月　第4回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00111	Hokkaido_00111.trig	.\output\json\Hokkaido_00111.trig.json	後志地域　風力発電事業\古平・余市ＷＦ（関西電力）\仁木町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	仁木町議会　令和5年3月　第1回定例会（3日目）.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00112	Hokkaido_00112.trig	.\output\json\Hokkaido_00112.trig.json	後志地域　風力発電事業\古平・余市ＷＦ（関西電力）\仁木町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	仁木町議会　令和5年9月　第3回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00113	Hokkaido_00113.trig	.\output\json\Hokkaido_00113.trig.json	後志地域　風力発電事業\古平・余市ＷＦ（関西電力）\仁木町議会会議録
北海道	広報・刊行物	relation_hokkaido.tsv	仁木町議会だより　令和5年8月発行.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00114	Hokkaido_00114.trig	.\output\json\Hokkaido_00114.trig.json	後志地域　風力発電事業\古平・余市ＷＦ（関西電力）\その他参考資料（自治体広報、議会だより等）
北海道	議会会議録	relation_hokkaido.tsv	令和2年12月　第4回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00115	Hokkaido_00115.trig	.\output\json\Hokkaido_00115.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和2年6月　第2回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00116	Hokkaido_00116.trig	.\output\json\Hokkaido_00116.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和2年9月　第3回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00117	Hokkaido_00117.trig	.\output\json\Hokkaido_00117.trig.json	リエネ松前風力発電所\松前町議会会議録
北海道	議会会議録	relation_hokkaido.tsv	令和3年3月　第1回定例会.pdf	https://kozaki-lab.jp/REFV-KG/docs/Hokkaido/00118	Hokkaido_00118.trig	.\output\json\Hokkaido_00118.trig.json	リエネ松前風力発電所\松前町議会会議録
